loop_rank,h1_feature_index,birth,death,persistence,num_points_in_loop,top_genres,top_artists,sample_songs
354,50328,1.077390193939209,2.0999066829681396,1.0225164890289307,8,"['classic hardstyle', 'edm', 'electro house', 'euphoric hardstyle', 'pop dance', 'progressive electro house']",Showtek,None — we are analogue players in a digital world think smart play it fast technologies don t last from cit...; None — we are analogue players in a digital world think smart play it fast technologies don t last from cit...; None — oh you guys are quantized oh you guys are quantized ...; None — we are we are we are we are oh execute the thought controllers while empty souls eat holy rollers an...; None — we are the new kids now we are the future we are the chosen ones we are computers we are the new kid...
355,50329,1.0773900747299194,2.0864813327789307,1.0090912580490112,2,,,None — i didn t mean to tell you but i guess you got to know...; None — just in case anybody wanted to know just in case anybody needed to know whoa you still change you re...
356,50435,1.0769563913345337,2.086622476577759,1.009666085243225,2,,,None — suit and tie guy with his fashion phases and his quarterly raises feels he s better than you and me ...; None — he s on the scene he s the first to leave drinking ovaltine since he was 14 he s self aware he gave ...
357,50494,1.076736330986023,2.0758581161499023,0.9991217851638794,2,,,None — andr 3000 a k a possum aloysuis jenkins a k a dookie blossum gain the 3rd funk crusader love pusher ...; None — ming klytus are your men on the right pills maybe you should execute their trainer flash gordon 41 4...
358,50496,1.0767251253128052,2.132570743560791,1.0558456182479858,3,['ambeat'],Nömak,None — roll over hit snooze there s always time to lose hydrate your migraine paint your nails lick your wo...; None — im inspired ohhhh by the day i look at myself i ask my self why ohhh ohhh i got this undercontrol im...; Nömak — shuhs baby i love you hi if you re looking to kickstart a new weight loss routine or concur a diet p...
359,50558,1.07649827003479,2.062711000442505,0.9862127304077148,12,"['comic', 'indie pop rap', 'maine hip hop', 'pop rap'], ['Unknown genre']","Spose, RUNAGROUND",None — you could be the greatest you can be the best you can be the king kong banging on your chest you cou...; None — welcome to all sports all day today on the program trade talks continue in new york city but it does...; None — when i was a kid i used to go the park and watch the ballers play wishing that that would be me one ...; None — yeah you can be the greatest you can be the best you can be the king kong bangin on your chest you c...; None — i hope that every penny that they ve spent on me they know was money well spent i uh it was never ab...
360,50589,1.0763787031173706,2.002706289291382,0.9263275861740112,2,,,None — we are among the stars who are the operators of this boundless array this expedition takes us home s...; None — we have the technology we have the technology1...
361,50609,1.076285481452942,2.0271239280700684,0.9508384466171265,3,,,None — hey you ve got your boob in my scotch come on boob scotch boob scotch well i think we need to sit do...; None — jugs and orbs and darts and gourds elmer fudds and bouncing buddhas sweater stretchers lung protecto...; None — jugs and orbs and darts and gourds elmer fudds and bouncing buddhas sweater stretchers lung protecto...
362,50617,1.0762735605239868,2.0999066829681396,1.0236331224441528,13,"['classic hardstyle', 'edm', 'electro house', 'euphoric hardstyle', 'pop dance', 'progressive electro house']",Showtek,None — we are analogue players in a digital world think smart play it fast technologies don t last from cit...; None — where are my sisters where are my brothers where is my family who takes care of each other in the bl...; None — we are analogue players in a digital world think smart play it fast technologies don t last from cit...; None — oh you guys are quantized oh you guys are quantized ...; None — welcome to the higher states of consciousness welcome to the higher states of consciousness...
363,50684,1.0759779214859009,2.0027546882629395,0.9267767667770386,2,,,None — a new born child has no teeth a goose has no teeth a rose has no teeth this last at any rate one wou...; None — have you seen the living tired of their own shells all the nonbelievers torso in the well am i the o...
364,50785,1.0755125284194946,2.0802109241485596,1.004698395729065,2,,,None — don t even try to tell us what we can and cannot say profanity s a tool that you cannot take away is...; None — i m glad i m here just like you and if i say a thing or two that doesn t mean i m all that mad or th...
365,50800,1.0754681825637817,2.0143654346466064,0.9388972520828247,2,,,None — but i m already gone but i m already gone1...; None — this is the first second of the last minute of the first hour of the last day of this millennium you...
366,50837,1.0753178596496582,2.095461130142212,1.0201432704925537,4,,,None — i am sitting in a room different from the one you are in now i am recording the sound of my speaking...; None — with the use of electronic filters and other methods we will simulate the sound of speech we can des...; None — scattered speech ...; None — speaking machines don t speaking machines can t they just howl around like the vultures and the crow...
367,50849,1.075252890586853,2.0192368030548096,0.9439839124679565,2,"['alternative dance', 'dance rock', 'dance-punk', 'new rave']",Shitdisco,Shitdisco — executive excess yes yes yes its a model of success and nothing for your efforts yes and this impres...; None — you better wise up and get good at networking or you re never gonna add up to anything but i just lo...
368,50924,1.0749356746673584,2.0873141288757324,1.012378454208374,3,"['boston indie', 'boston rock', 'garage psych', 'indie punk', 'indie rock'], ['british power metal', 'comic', 'comic metal', 'metal', 'pirate', 'power metal', 'scottish metal']","Pile, Alestorm",Pile — five places one twice the size of texas in the middle of the drink circling in its current each our ...; Alestorm — the time has come the time for a drink but i don t want whiskey or gin there s only one drink that g...; None — flow so fluid that you can t stay sober...
369,50993,1.0746934413909912,2.1193017959594727,1.0446083545684814,3,,,None — clothes lights compliant car lock compliant count steps compliant stove off compliant the crown upsi...; None — turn yield halt if you fail you know who s at fault avoid vehicular assault as you re doing the drus...; None — four three two one zero minus one stop pretending you re even having fun you just stand there lookin...
